"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLN",32628.2372290698,0.268814750092985,0.152851964070817,1.75866075210157,0.0786351474591334,0.998639131052202
"ATP5F1B",31699.5778110862,0.0188149088989772,0.101315391065557,0.185706324587968,0.852675068296336,0.998639131052202
"MYOT",31646.3748353355,0.195297360273453,0.131925706183408,1.48035864975354,0.138777558988798,0.998639131052202
"MYOM1",30530.3234130903,-0.174849165393814,0.131687043916072,-1.3277628549795,0.184256461615313,0.998639131052202
"ATP1A2",29992.4281226754,-0.0789526212801173,0.124292277060945,-0.635217433834636,0.52528661441872,0.998639131052202
"SLC25A4",29512.9677845454,0.0480912825172472,0.119142656587124,0.403644537521958,0.686474129717731,0.998639131052202
"CSRP3",29267.0637818233,0.0735072351874093,0.313749314021833,0.234286520805888,0.814762549592922,0.998639131052202
"CRYAB",28791.3445822859,0.698159549453706,0.209836471135896,3.32716017227319,0.000877359277699444,0.0960985053898184
"HSPB1",28620.9848096613,0.868067773467448,0.233454550260947,3.71835876618019,0.000200521351008513,0.0386974378660556
"BIN1",27440.4705599521,0.0952102720024958,0.124676420111675,0.763659013606699,0.445070471606974,0.998639131052202
"COQ8A",25985.2309997963,-0.014819032003599,0.151013569312169,-0.0981304664944759,0.921828695506176,0.998639131052202
"PLEC",26323.0531950259,-0.0552007627128086,0.139136551162184,-0.396738040807581,0.6915606449487,0.998639131052202
"NFE2L1",24960.6781950442,-0.175357891050656,0.0921457343165124,-1.90304947213636,0.0570340901577246,0.943322075281137
"PFKM",23867.9209658422,0.0607881760570645,0.153875676642986,0.395047335506455,0.692807954429862,0.998639131052202
"KIF1C",22415.8163849904,-0.0909521278223361,0.108359258753748,-0.839357235075125,0.401268874142045,0.998639131052202
"HSPA8",22228.227632242,0.181444063756475,0.113229322363676,1.60244766963899,0.109056650692449,0.998639131052202
"MAP4",21812.3892135274,-0.178631779369352,0.127587289899367,-1.40007503498386,0.16149085005179,0.998639131052202
"ATP5F1A",21409.7701932592,0.0198028939256791,0.0968611902164755,0.204446113881334,0.838004897433337,0.998639131052202
"GNAS",20485.646531474,0.042227451289476,0.0696930317350183,0.605906361629239,0.54457693482264,0.998639131052202
"MYL12A",20167.7522203409,0.0954409000432502,0.280399747604814,0.340374414950478,0.73357458359522,0.998639131052202
"TPI1",19545.7130051792,0.0589587215474115,0.135766638633552,0.434265163672109,0.66409589788778,0.998639131052202
"HSP90AB1",19469.6336826071,0.0569512816922473,0.0854290168631709,0.666650323080089,0.504995517003002,0.998639131052202
"IDH2",19434.3790979156,0.0361159123574813,0.0953984476868237,0.378579664902342,0.705000025135426,0.998639131052202
"LDHA",18366.8136801678,0.107320678414171,0.196181245397744,0.54704861413529,0.584345333816324,0.998639131052202
"RPLP1",18607.4960797441,0.0914952467834459,0.176505166992289,0.518371492135655,0.604199100914967,0.998639131052202
"YBX1",18455.5925378356,0.0321943170211191,0.0859788121403403,0.374444775633437,0.708073435641696,0.998639131052202
"PGM1",18308.5210941653,0.0146712330268327,0.142887117762269,0.102677087036231,0.91821925940876,0.998639131052202
"LMOD2",18191.888931771,0.671663675855056,0.189564556520203,3.54319229387943,0.000395314338371006,0.0608383762774012
"MYOM2",18033.347965629,-0.035525967656998,0.104076086064045,-0.341346115140575,0.732843035429875,0.998639131052202
"NDRG2",17545.6750262897,-0.0431192804352151,0.114641691457941,-0.37612215841245,0.706826081756908,0.998639131052202
"RPL4",17814.3414926812,0.0848449237512759,0.120902973939409,0.70176043637931,0.482828575769794,0.998639131052202
"STAC3",17617.0872409161,0.089669896416465,0.118249663209268,0.758309951866627,0.448265450954844,0.998639131052202
"FHL3",17165.0747865501,0.0121892383412694,0.161805933533004,0.0753324558322397,0.939950198820586,0.998639131052202
"ACADVL",17054.4534934174,0.0119177888093695,0.149976507619214,0.0794643707775114,0.936663269966836,0.998639131052202
"PKIA",17064.9770294751,0.000971848993391814,0.0985985012863712,0.00985663048334943,0.992135674056695,0.998733627327539
"PDLIM5",17020.5020557972,0.0310282889668574,0.100083349087717,0.310024487086887,0.756542335155069,0.998639131052202
"AHNAK",16463.9906441601,-0.225168706292208,0.171718224131533,-1.31126854724361,0.189767050766234,0.998639131052202
"HSPB8",16792.0135474961,0.803270686897436,0.286847937976874,2.80033627769078,0.00510493958689154,0.287341923599201
"RPL13A",16359.0261665937,0.135139204944221,0.139695545774963,0.967383778734922,0.333352216096735,0.998639131052202
"SYNM",16116.8480028502,-0.104594834185373,0.09767767609999,-1.07081616149735,0.28425209860941,0.998639131052202
"KLHL40",16488.7645142827,0.503079448781406,0.358730908807247,1.40238668157731,0.160799808286761,0.998639131052202
"PPP1R3C",15877.876601517,0.691431212518233,0.221755053263689,3.11799529409619,0.00182085710920663,0.142825682153124
"CNBP",15349.150005098,0.0364282525984887,0.0964983150514684,0.377501436984255,0.705800996688904,0.998639131052202
"CKMT2",15110.7805322518,0.111624782710896,0.208987008536374,0.534123070580572,0.593256389058938,0.998639131052202
"RPL10",14948.6211917822,0.124414403503185,0.132531695125181,0.938752072745098,0.347858051138625,0.998639131052202
"SRL",14632.2587437644,-0.0624789193263903,0.0739848757915082,-0.844482316932692,0.398399940604015,0.998639131052202
"SRRM2",14502.5789485636,-0.0934697736725829,0.147918105021493,-0.631902184381024,0.527450795914834,0.998639131052202
"MYO18A",14446.6860734746,-0.191809261693151,0.14281222273405,-1.34308715333382,0.179243754870105,0.998639131052202
"AGL",14159.3743463147,-0.0294601423476035,0.186752763364097,-0.157749432013316,0.87465424700394,0.998639131052202
"ALPK3",14238.1453566364,0.142232959080372,0.142693171638115,0.996774810227708,0.318873827813329,0.998639131052202
"ADSSL1",13693.6133450419,0.0205181370970961,0.118022490408267,0.173849382656807,0.861983833521382,0.998639131052202
"SPEG",13666.1795296079,-0.0776206159600537,0.155060719972317,-0.500582068585204,0.61666528477657,0.998639131052202
"UBC",13515.2260318528,-0.185942385587408,0.201622655861245,-0.922229621433872,0.356408815297436,0.998639131052202
"HDLBP",13517.4005112581,-0.0538938764935055,0.075411863597053,-0.714660451589896,0.474818880911198,0.998639131052202
"CFL2",13194.4137288693,0.000692004312875002,0.111518173076946,0.00620530532182883,0.995048914462929,0.998794191539286
"RPL13",13202.4961606374,0.122427717272472,0.13128680980952,0.932521076946715,0.351067299341404,0.998639131052202
"DCAF6",13078.6403558757,-0.044303183478222,0.09196848703643,-0.481721347233568,0.630003909287291,0.998639131052202
"OPTN",12978.1472716911,-0.0376761940871838,0.114321076584925,-0.329564724306943,0.741728880633459,0.998639131052202
"MKNK2",12846.0192947123,0.296909740895155,0.135406123628799,2.19273495864264,0.0283264804726304,0.713029709288283
"SMYD1",12684.2811610344,-0.137030263074287,0.113560511674751,-1.20667176515333,0.227558576852208,0.998639131052202
"GOT2",12514.8826028672,-0.0104627691095786,0.107554662337456,-0.0972786198403129,0.922505134358869,0.998639131052202
"MAP3K20",12331.5373174551,-0.0776238111647096,0.157712861043038,-0.492184408115753,0.622588985790641,0.998639131052202
"RPL3L",12540.4416235637,0.012564225395146,0.0997011254039538,0.126018892407084,0.899716969816769,0.998639131052202
"RPLP0",12444.9419879584,0.0795193310380596,0.143464928865944,0.554277144014507,0.579389189878585,0.998639131052202
"AMPD1",12407.0742199248,-0.0992362178501044,0.216102061146104,-0.459209955350735,0.646083402206404,0.998639131052202
"COX6A2",12474.64422432,0.11079892131903,0.183560227666707,0.603610720728723,0.546102483487406,0.998639131052202
"SLC25A3",12382.1254619315,0.0323560115481317,0.094694041446473,0.341690047799062,0.732584162526418,0.998639131052202
"RPS2",12259.442890505,0.12247578940458,0.148279193521633,0.825980951850208,0.408814897234314,0.998639131052202
"GLUL",12344.8071078948,0.764804149208837,0.289535840248337,2.6414835156603,0.00825438238801716,0.364933749358228
"FYCO1",12006.3953091462,-0.193323655482228,0.190025730118171,-1.01735515165239,0.308984508872195,0.998639131052202
"LMCD1",12085.3822377721,0.0151231150496846,0.31238164565452,0.0484123035397864,0.961387653996475,0.998639131052202
"EIF1",11878.5669185584,0.0937523893217373,0.0986816594981583,0.950048770952083,0.342087471786917,0.998639131052202
"KIF1B",11843.9558011784,0.0255179070097588,0.169245767459278,0.150774269825676,0.880153783906807,0.998639131052202
"ACTN3",11662.0412104083,-0.0633540230933346,0.57362129729124,-0.110445730297159,0.912055887404988,0.998639131052202
"UQCRC1",11758.3393998661,0.0958789613114208,0.115597562792936,0.829420266266028,0.406866637564966,0.998639131052202
"MYPN",11490.737036047,-0.0483143154455895,0.148247733514058,-0.325902557161239,0.744498080903743,0.998639131052202
"IGFBP5",11333.8265519892,-0.232704175875749,0.169602420361277,-1.37205692807954,0.170045716530898,0.998639131052202
"NEXN",11313.4848105584,0.269425144430269,0.165003827195848,1.63284178924214,0.102502275495984,0.998639131052202
"USP13",11169.6871528861,-0.0721833489611115,0.149335488270237,-0.48336366524271,0.628837542520107,0.998639131052202
"RPL29",11270.6672306239,0.122593535729422,0.128635992623991,0.95302670138185,0.340576542092054,0.998639131052202
"VDAC1",11139.2617028681,0.0210331612580322,0.0553866317886402,0.379751585875386,0.704129823585553,0.998639131052202
"EIF4G2",11075.742253991,0.0209728291825379,0.131385844191956,0.159627768969512,0.873174302994391,0.998639131052202
"MEF2C",10973.2314550994,0.0298334335437848,0.16424926891688,0.181635107057203,0.855869095658318,0.998639131052202
"RPL8",11041.7714168753,0.0955615931704134,0.164583997905108,0.58062505703325,0.561493180830896,0.998639131052202
"MDH2",10972.0183838918,0.0771073172868899,0.106938291032134,0.721044974093703,0.470881844469546,0.998639131052202
"HADHB",10818.5474583602,-0.0149256682147469,0.191948525166957,-0.0777587022445968,0.938019997772467,0.998639131052202
"CACNA1S",10964.3478969703,-0.117221481364762,0.0903515135158437,-1.29739366617479,0.194495770717545,0.998639131052202
"PLN",10763.8867410734,-0.135799762489032,0.175203249741865,-0.775098422484241,0.438281503689775,0.998639131052202
"HSPB6",10914.0152322439,0.0491602216674041,0.214025416545887,0.229693381565568,0.818330038166892,0.998639131052202
"ANKRD1",11017.5205442366,1.78825854370379,0.887462726850483,2.01502383097276,0.0439021521546266,0.879344919103707
"MYLK2",10508.7127674331,0.00208702833578,0.161464487806338,0.0129256182838372,0.989687135897759,0.998733627327539
"RTN4",10610.1252946992,-0.0217253861724326,0.0873830336971151,-0.248622475705485,0.803652821200596,0.998639131052202
"MYOM3",10647.9956760577,-0.200683963802645,0.18783447390046,-1.0684085814247,0.285336247767608,0.998639131052202
"TRIM54",10580.1202294508,0.0227385571267948,0.144424437491185,0.157442587430418,0.874896052040439,0.998639131052202
"HSP90AA1",10390.6335545879,0.194176592938006,0.134533982727159,1.44332747014414,0.148928244984041,0.998639131052202
"MFN2",10421.7998958479,-0.136859709504595,0.0722059425131407,-1.89540783959282,0.058038390890479,0.94842843608393
"ASB5",10735.110574737,-0.106818989089988,0.346132712895745,-0.308607031668115,0.757620471299096,0.998639131052202
"TXNIP",10416.9483755533,1.10995957674201,0.231979008125545,4.78474145445653,1.71207571497725e-06,0.0016011858878995
"TACC2",10354.4110475358,-0.140949305569258,0.14174580092261,-0.994380818703853,0.320037502835171,0.998639131052202
"FXR1",10244.1938096826,-0.0194432748666619,0.0834264973574451,-0.233058746112235,0.815715788685014,0.998639131052202
"OGDH",10295.6787054004,-0.0667520387823241,0.0785786901172225,-0.849492892828125,0.395607083263945,0.998639131052202
"HNRNPA2B1",10022.3141707235,0.105952773753658,0.073848753883824,1.43472662951549,0.151365012734659,0.998639131052202
"NDUFS1",10030.0519552334,-0.0151260545439941,0.122461156506976,-0.123517162302255,0.901697584801376,0.998639131052202
"NNT",9966.06227820825,-0.11475133839519,0.156479700085074,-0.733330510812602,0.463356870348141,0.998639131052202
"PTP4A3",10115.8794201873,0.104221090736892,0.13176407219842,0.790967438984036,0.428962992585775,0.998639131052202
"UQCRC2",9964.77372866587,0.0387518717726799,0.0865098641599146,0.447947435231739,0.654191133137338,0.998639131052202
"CLIC5",10006.5844695011,-0.178008705514653,0.169828757249398,-1.04816586070428,0.294562196540908,0.998639131052202
"CORO6",9927.47837963715,-0.0858160248852653,0.101377437722829,-0.846500235287958,0.397273742654802,0.998639131052202
"SOD2",9731.82014783416,-0.046683155565992,0.115715192517294,-0.403431516211799,0.686630805624646,0.998639131052202
"PSAP",9690.99112572342,-0.0348549495911401,0.0670338976240356,-0.519960062394501,0.603091411295957,0.998639131052202
"NIPSNAP2",9677.54044890741,-0.0115198147497186,0.0527146812981891,-0.218531431207084,0.827015071489863,0.998639131052202
"ASB2",9649.62293878005,0.036107926369639,0.195276634366965,0.184906537777504,0.853302343013538,0.998639131052202
"SEMA6C",9534.57598901457,-0.0091654179225645,0.0971695880832993,-0.0943239351257452,0.924851837194142,0.998639131052202
"LMOD3",9528.59118425337,-0.0960409905115641,0.0983847610515598,-0.976177504372172,0.328976508987,0.998639131052202
"KTN1",9495.37020008522,-0.0185220186289101,0.122979647463565,-0.150610438482494,0.880283026610011,0.998639131052202
"TMEM38A",9492.01463895893,-0.0438636782853915,0.101013976028862,-0.434233756652236,0.664118702294199,0.998639131052202
"EHBP1L1",9467.58446131495,-0.0955240723596898,0.101119836074194,-0.944662057102243,0.344831433911581,0.998639131052202
"PPP1R12B",9021.66427318232,-0.133095905293514,0.150080528380328,-0.886829935434579,0.375170468104388,0.998639131052202
"CAP2",8987.38239153204,-0.103520251158544,0.0958926238612755,-1.07954342044393,0.280345548378621,0.998639131052202
"YWHAG",8934.85010374556,-0.0335635921709593,0.112220492265732,-0.29908612494305,0.764874332713752,0.998639131052202
"EIF4B",8944.25456048296,-0.0544324662756129,0.112884489580746,-0.482196150044843,0.629666611525584,0.998639131052202
"GYS1",8859.82817266495,-0.0631556003502083,0.11196053132344,-0.564088072856314,0.572694194771696,0.998639131052202
"CS",8809.09680450747,-0.0818000162673944,0.0969699756996114,-0.84356024302605,0.398915188458651,0.998639131052202
"EIF4A2",8825.19694137082,0.0745514749806481,0.0723709937455083,1.03012921506657,0.302949352503897,0.998639131052202
"EIF4G1",8716.49434520571,-0.080175830568468,0.0775697813735884,-1.03359619105188,0.301324980794205,0.998639131052202
"PPP1R27",8971.44003092466,1.55636189502892,0.356662320855041,4.36368465078618,1.27889895882787e-05,0.0059803282851651
"CALM1",8640.58981770948,0.0170105002288545,0.102459492832377,0.166021710225361,0.868139864978755,0.998639131052202
"PPP1CB",8605.75674194484,-0.0530544960057942,0.0968919190296342,-0.547563682679952,0.583991532105315,0.998639131052202
"G0S2",8533.2803191574,1.64172358246156,0.438742576296357,3.74188344409189,0.000182646228520479,0.0370102141058664
"GAMT",8615.84423504582,0.0870430510519505,0.157940751329239,0.551112048786592,0.581556866346901,0.998639131052202
"SDHA",8459.62642399175,0.0229691263637774,0.0812299085824201,0.282766862164713,0.777355558189453,0.998639131052202
"ADPRHL1",8291.19266782063,0.259452038378083,0.277887549089789,0.933658378102613,0.350480141459267,0.998639131052202
"PADI2",8166.32052568756,-0.141876654280913,0.127920428637569,-1.10910083551147,0.267386684512171,0.998639131052202
"RPL18A",8288.63867080615,0.117697201239516,0.148066040341824,0.794896662109704,0.426673616065673,0.998639131052202
"FLII",8212.84952049996,-0.042369883239327,0.100456807595936,-0.421772145196471,0.673191339057653,0.998639131052202
"RPL19",8165.24494926956,0.110713856838197,0.114825065864407,0.964195892288321,0.334947723420478,0.998639131052202
"ACO2",8114.62578754999,-0.0378893633477736,0.0972733217374235,-0.389514439015981,0.696895631588798,0.998639131052202
"JPH1",8041.53230007455,-0.0427967016362282,0.160790816509598,-0.266163842968442,0.790113028031795,0.998639131052202
"PGK1",7970.26650860784,0.0845202101053525,0.131348117574085,0.64348246222623,0.519911090981458,0.998639131052202
"SMTNL1",8106.52404878674,-0.0765940029629364,0.237820594396472,-0.32206631707953,0.747402454920476,0.998639131052202
"RPL7A",7997.15954240223,0.121619752612015,0.130168749108694,0.934323740873163,0.350136921539594,0.998639131052202
"RRAD",8071.01295352212,1.10543761402903,0.455857646912209,2.42496231338183,0.0153099759804492,0.514195270636192
"DDX17",7822.83368240486,-0.165091801649254,0.140849773914673,-1.17211264924903,0.241151832074481,0.998639131052202
"NFIX",7797.24853950818,-0.12183420716845,0.11946921327592,-1.01979584386371,0.307825294712995,0.998639131052202
"RACK1",7821.48255289145,0.0882690977395423,0.121015570667921,0.729402813640911,0.465755297199476,0.998639131052202
"RPL6",7791.75675703827,0.109165838265194,0.111401181022347,0.979934299289841,0.327118550817059,0.998639131052202
"MDH1",7713.53069470543,0.0219965833674106,0.111551209687531,0.19718821005192,0.843680256500625,0.998639131052202
"HADHA",7635.96557700495,-0.039882554877552,0.130620224696531,-0.305332156411542,0.760113187240395,0.998639131052202
"SELENOW",7567.28243273794,0.215311459567624,0.19343285123288,1.11310699395318,0.265662480266656,0.998639131052202
"CLIP1",7651.21153542784,-0.0128749095811367,0.162058490559655,-0.0794460662731973,0.936677828819635,0.998639131052202
"ANK1",7639.08234913504,0.0188732733801338,0.126865408718349,0.148766110248649,0.881738193113339,0.998639131052202
"TXLNB",7602.8106665195,-0.10177119179585,0.150518160927926,-0.676138953389029,0.498952426951156,0.998639131052202
"ABRA",7871.37729188932,1.84033512256111,0.488327738741608,3.76864752205874,0.000164134470101312,0.0350095945173991
"PABPC4",7576.63679990069,-0.0877038302271379,0.10857935605897,-0.807739458129639,0.41924058366941,0.998639131052202
"NDUFA4",7549.8089696962,0.140194348698074,0.136253247532681,1.02892482371437,0.303515002398225,0.998639131052202
"RBM24",7595.66763748195,0.245762950458679,0.160434886577097,1.53185479606131,0.12555827054491,0.998639131052202
"COX4I1",7515.43867245211,0.17689911422564,0.161778112750796,1.09346753536516,0.274188575431851,0.998639131052202
"GPD1",7388.71251022726,-0.021765236944955,0.195154823117632,-0.111528050382007,0.911197623359967,0.998639131052202
"SQSTM1",7392.92341830125,0.0540025005935375,0.0959217097646279,0.562985175369044,0.573444978719549,0.998639131052202
"MYO18B",7403.49581553223,-0.267755145883583,0.173625143022495,-1.54214499825577,0.12303836223623,0.998639131052202
"BTBD1",7286.09934251107,-0.0758652323106582,0.109097202681648,-0.69539117819581,0.486810187564097,0.998639131052202
"ANKRD2",7103.96971102059,0.697407589099516,0.372076332589079,1.87436697262261,0.0608798624197695,0.96228854014789
"JPH2",7255.27659773102,0.0568496281317768,0.112206541674363,0.506651637983473,0.61239926951532,0.998639131052202
"EEF1A1",7235.57617835747,0.0178749584716121,0.187244795012389,0.0954630459577231,0.923947041223385,0.998639131052202
"APOBEC2",7247.88545172039,0.047187267860796,0.109910246236142,0.429325467613041,0.667686385526256,0.998639131052202
"RPL37A",7322.29952434795,0.182374838791979,0.162955663010656,1.11916846228322,0.263068277166532,0.998639131052202
"FBXO32",7234.81231344958,-0.803434698410588,0.336231352405408,-2.38952938999529,0.0168699740399268,0.545802252302507
"UQCRFS1",7196.71758276771,0.136340547356099,0.136126064259552,1.00157562108119,0.316548600225614,0.998639131052202
"ITGA7",7112.13305574305,0.0316676525085301,0.145273855423847,0.217985902667327,0.827440095361171,0.998639131052202
"TCEA3",7178.40328021011,0.0254119449971009,0.10244130912915,0.248063454217121,0.804085311299825,0.998639131052202
"PLIN4",7099.10426275563,-0.0877173182631901,0.207741320663119,-0.422242999048974,0.672847658986732,0.998639131052202
"FTH1",7181.78563113267,0.108391887493098,0.217165659304623,0.499120753438528,0.617694317934431,0.998639131052202
"RPS16",7119.04027550035,0.212144999315741,0.173810299408979,1.22055482348925,0.222254620080941,0.998639131052202
"C10orf71",7131.66012413967,-0.22375356730822,0.160852223418741,-1.39105050929716,0.164210110868407,0.998639131052202
"EMC10",7075.42563996172,-0.107928442918926,0.162493793522436,-0.66420040162349,0.506562056456859,0.998639131052202
"RAD23A",7086.97934693746,-0.00203392123683465,0.0962914739680954,-0.0211225475425639,0.983147898568202,0.998639131052202
